"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/23/2024","AQS","060374009","1","25.5","ppb","24","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/24/2024","AQS","060374009","1","24","ppb","23","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/25/2024","AQS","060374009","1","19","ppb","18","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/26/2024","AQS","060374009","1","32.6","ppb","30","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/27/2024","AQS","060374009","1","37.5","ppb","35","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/28/2024","AQS","060374009","1","38.2","ppb","36","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/29/2024","AQS","060374009","1","35.9","ppb","33","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/30/2024","AQS","060374009","1","38.8","ppb","36","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/31/2024","AQS","060374009","1","27.8","ppb","25","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/01/2024","AQS","060374009","1","19.4","ppb","18","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/02/2024","AQS","060374009","1","21.9","ppb","20","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/03/2024","AQS","060374009","1","29.8","ppb","27","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/04/2024","AQS","060374009","1","8.9","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/05/2024","AQS","060374009","1","22.4","ppb","21","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/06/2024","AQS","060374009","1","21.4","ppb","20","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/07/2024","AQS","060374009","1","31.1","ppb","29","Signal Hill (LBSH)","21","88.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/08/2024","AQS","060374009","1","17.3","ppb","16","Signal Hill (LBSH)","21","88.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/09/2024","AQS","060374009","1","22.6","ppb","21","Signal Hill (LBSH)","21","88.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/10/2024","AQS","060374009","1","28.7","ppb","26","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/11/2024","AQS","060374009","1","30.6","ppb","28","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/12/2024","AQS","060374009","1","31.5","ppb","29","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/13/2024","AQS","060374009","1","34.9","ppb","32","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/14/2024","AQS","060374009","1","24.3","ppb","23","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/15/2024","AQS","060374009","1","24.7","ppb","23","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/16/2024","AQS","060374009","1","14.3","ppb","13","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/17/2024","AQS","060374009","1","19.5","ppb","18","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/18/2024","AQS","060374009","1","15.9","ppb","14","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/19/2024","AQS","060374009","1","15","ppb","14","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/20/2024","AQS","060374009","1","17.9","ppb","16","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/21/2024","AQS","060374009","1","20.3","ppb","19","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/22/2024","AQS","060374009","1","18.3","ppb","17","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/23/2024","AQS","060374009","1","42.1","ppb","40","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/24/2024","AQS","060374009","1","32.6","ppb","30","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/25/2024","AQS","060374009","1","24.4","ppb","23","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/26/2024","AQS","060374009","1","30.7","ppb","28","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/27/2024","AQS","060374009","1","27.6","ppb","25","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/28/2024","AQS","060374009","1","34.7","ppb","32","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/29/2024","AQS","060374009","1","14.3","ppb","13","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/01/2024","AQS","060374009","1","13.3","ppb","12","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/02/2024","AQS","060374009","1","9.6","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/03/2024","AQS","060374009","1","8.5","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/04/2024","AQS","060374009","1","25.2","ppb","24","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/05/2024","AQS","060374009","1","18.6","ppb","17","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/06/2024","AQS","060374009","1","26","ppb","25","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/07/2024","AQS","060374009","1","29.4","ppb","27","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/08/2024","AQS","060374009","1","19.5","ppb","18","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/09/2024","AQS","060374009","1","28.1","ppb","26","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/10/2024","AQS","060374009","1","21.8","ppb","20","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/11/2024","AQS","060374009","1","21.5","ppb","20","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/12/2024","AQS","060374009","1","24.9","ppb","23","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/13/2024","AQS","060374009","1","13.8","ppb","12","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/14/2024","AQS","060374009","1","29.8","ppb","27","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/15/2024","AQS","060374009","1","32.3","ppb","30","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/16/2024","AQS","060374009","1","23.1","ppb","22","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/17/2024","AQS","060374009","1","15","ppb","14","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/18/2024","AQS","060374009","1","28.1","ppb","26","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/19/2024","AQS","060374009","1","26.5","ppb","25","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/20/2024","AQS","060374009","1","17.5","ppb","16","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/21/2024","AQS","060374009","1","12.1","ppb","11","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/22/2024","AQS","060374009","1","17.4","ppb","16","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/23/2024","AQS","060374009","1","13.8","ppb","12","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/24/2024","AQS","060374009","1","8.2","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/25/2024","AQS","060374009","1","21.8","ppb","20","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/26/2024","AQS","060374009","1","18.8","ppb","17","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/27/2024","AQS","060374009","1","25.6","ppb","24","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/28/2024","AQS","060374009","1","16.3","ppb","15","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/29/2024","AQS","060374009","1","24","ppb","23","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/30/2024","AQS","060374009","1","9.8","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/31/2024","AQS","060374009","1","20","ppb","19","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/01/2024","AQS","060374009","1","29.9","ppb","27","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/02/2024","AQS","060374009","1","20.9","ppb","19","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/03/2024","AQS","060374009","1","27.3","ppb","25","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/04/2024","AQS","060374009","1","6.8","ppb","6","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/05/2024","AQS","060374009","1","12.4","ppb","11","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/06/2024","AQS","060374009","1","24.5","ppb","23","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/07/2024","AQS","060374009","1","22.5","ppb","21","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/08/2024","AQS","060374009","1","22.3","ppb","21","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/09/2024","AQS","060374009","1","27.1","ppb","25","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/10/2024","AQS","060374009","1","26.4","ppb","25","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/11/2024","AQS","060374009","1","28.5","ppb","26","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/12/2024","AQS","060374009","1","9","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/13/2024","AQS","060374009","1","10.1","ppb","9","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/14/2024","AQS","060374009","1","16.2","ppb","15","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/15/2024","AQS","060374009","1","26.6","ppb","25","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/16/2024","AQS","060374009","1","35","ppb","33","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/17/2024","AQS","060374009","1","20.6","ppb","19","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/18/2024","AQS","060374009","1","15.9","ppb","14","Signal Hill (LBSH)","18","75.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/19/2024","AQS","060374009","1","6.1","ppb","6","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/20/2024","AQS","060374009","1","11.3","ppb","10","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/21/2024","AQS","060374009","1","11.5","ppb","10","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/22/2024","AQS","060374009","1","5.9","ppb","5","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/23/2024","AQS","060374009","1","11.7","ppb","10","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/24/2024","AQS","060374009","1","23.6","ppb","22","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/25/2024","AQS","060374009","1","10.6","ppb","9","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/26/2024","AQS","060374009","1","21.7","ppb","20","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/27/2024","AQS","060374009","1","12","ppb","11","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/28/2024","AQS","060374009","1","13.4","ppb","12","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/29/2024","AQS","060374009","1","14.8","ppb","13","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/30/2024","AQS","060374009","1","10.6","ppb","9","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/01/2024","AQS","060374009","1","11.6","ppb","10","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/02/2024","AQS","060374009","1","7.8","ppb","7","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/03/2024","AQS","060374009","1","7.5","ppb","7","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/04/2024","AQS","060374009","1","8.6","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/05/2024","AQS","060374009","1","9.4","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/06/2024","AQS","060374009","1","12.9","ppb","11","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/07/2024","AQS","060374009","1","15.4","ppb","14","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/08/2024","AQS","060374009","1","7.1","ppb","7","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/09/2024","AQS","060374009","1","7.5","ppb","7","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/10/2024","AQS","060374009","1","12.8","ppb","11","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/11/2024","AQS","060374009","1","8.5","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/12/2024","AQS","060374009","1","5.1","ppb","5","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/13/2024","AQS","060374009","1","7","ppb","7","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/14/2024","AQS","060374009","1","6.6","ppb","6","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
