"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/11/2024","AQS","060371103","3","19","ug/m3 SC","18","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/12/2024","AQS","060371103","3","22","ug/m3 SC","20","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/13/2024","AQS","060371103","3","20","ug/m3 SC","19","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/14/2024","AQS","060371103","3","20","ug/m3 SC","19","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/15/2024","AQS","060371103","3","15","ug/m3 SC","14","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/16/2024","AQS","060371103","3","14","ug/m3 SC","13","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/17/2024","AQS","060371103","3","15","ug/m3 SC","14","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/18/2024","AQS","060371103","3","12","ug/m3 SC","11","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/19/2024","AQS","060371103","3","11","ug/m3 SC","10","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/20/2024","AQS","060371103","3","15","ug/m3 SC","14","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/21/2024","AQS","060371103","3","27","ug/m3 SC","25","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/22/2024","AQS","060371103","3","33","ug/m3 SC","31","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/23/2024","AQS","060371103","3","22","ug/m3 SC","20","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/24/2024","AQS","060371103","3","26","ug/m3 SC","24","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/25/2024","AQS","060371103","3","12","ug/m3 SC","11","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/26/2024","AQS","060371103","3","14","ug/m3 SC","13","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/27/2024","AQS","060371103","3","23","ug/m3 SC","21","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/28/2024","AQS","060371103","3","27","ug/m3 SC","25","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/29/2024","AQS","060371103","3","22","ug/m3 SC","20","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/30/2024","AQS","060371103","3","32","ug/m3 SC","30","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"05/31/2024","AQS","060371103","3","32","ug/m3 SC","30","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/01/2024","AQS","060371103","3","21","ug/m3 SC","19","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/02/2024","AQS","060371103","3","12","ug/m3 SC","11","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/03/2024","AQS","060371103","3","19","ug/m3 SC","18","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/04/2024","AQS","060371103","3","26","ug/m3 SC","24","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/05/2024","AQS","060371103","3","32","ug/m3 SC","30","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/06/2024","AQS","060371103","3","25","ug/m3 SC","23","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/07/2024","AQS","060371103","3","14","ug/m3 SC","13","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/08/2024","AQS","060371103","3","13","ug/m3 SC","12","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/09/2024","AQS","060371103","3","11","ug/m3 SC","10","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/10/2024","AQS","060371103","3","22","ug/m3 SC","20","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/11/2024","AQS","060371103","3","25","ug/m3 SC","23","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/12/2024","AQS","060371103","3","17","ug/m3 SC","16","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/13/2024","AQS","060371103","3","19","ug/m3 SC","18","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/14/2024","AQS","060371103","3","24","ug/m3 SC","22","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/15/2024","AQS","060371103","3","40","ug/m3 SC","37","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/16/2024","AQS","060371103","3","42","ug/m3 SC","39","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/17/2024","AQS","060371103","3","45","ug/m3 SC","42","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/18/2024","AQS","060371103","3","42","ug/m3 SC","39","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/19/2024","AQS","060371103","3","41","ug/m3 SC","38","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/20/2024","AQS","060371103","3","36","ug/m3 SC","33","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/21/2024","AQS","060371103","3","35","ug/m3 SC","32","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/22/2024","AQS","060371103","3","38","ug/m3 SC","35","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/23/2024","AQS","060371103","3","20","ug/m3 SC","19","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/24/2024","AQS","060371103","3","22","ug/m3 SC","20","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/25/2024","AQS","060371103","3","26","ug/m3 SC","24","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/26/2024","AQS","060371103","3","28","ug/m3 SC","26","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/27/2024","AQS","060371103","3","26","ug/m3 SC","24","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/28/2024","AQS","060371103","3","30","ug/m3 SC","28","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/29/2024","AQS","060371103","3","29","ug/m3 SC","27","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"06/30/2024","AQS","060371103","3","21","ug/m3 SC","19","Los Angeles-North Main Street","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/01/2024","AQS","060371103","3","24","ug/m3 SC","22","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/02/2024","AQS","060371103","3","30","ug/m3 SC","28","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/03/2024","AQS","060371103","3","21","ug/m3 SC","19","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/04/2024","AQS","060371103","3","53","ug/m3 SC","49","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/05/2024","AQS","060371103","3","77","ug/m3 SC","62","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/06/2024","AQS","060371103","3","27","ug/m3 SC","25","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/07/2024","AQS","060371103","3","21","ug/m3 SC","19","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/08/2024","AQS","060371103","3","21","ug/m3 SC","19","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/09/2024","AQS","060371103","3","26","ug/m3 SC","24","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/10/2024","AQS","060371103","3","30","ug/m3 SC","28","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/11/2024","AQS","060371103","3","26","ug/m3 SC","24","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/12/2024","AQS","060371103","3","23","ug/m3 SC","21","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/13/2024","AQS","060371103","3","25","ug/m3 SC","23","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/14/2024","AQS","060371103","3","18","ug/m3 SC","17","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/15/2024","AQS","060371103","3","20","ug/m3 SC","19","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/16/2024","AQS","060371103","3","21","ug/m3 SC","19","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/17/2024","AQS","060371103","3","24","ug/m3 SC","22","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/18/2024","AQS","060371103","3","30","ug/m3 SC","28","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/19/2024","AQS","060371103","3","43","ug/m3 SC","40","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/20/2024","AQS","060371103","3","24","ug/m3 SC","22","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/21/2024","AQS","060371103","3","26","ug/m3 SC","24","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/22/2024","AQS","060371103","3","25","ug/m3 SC","23","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/23/2024","AQS","060371103","3","22","ug/m3 SC","20","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/24/2024","AQS","060371103","3","22","ug/m3 SC","20","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/25/2024","AQS","060371103","3","27","ug/m3 SC","25","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/26/2024","AQS","060371103","3","27","ug/m3 SC","25","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/27/2024","AQS","060371103","3","31","ug/m3 SC","29","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/28/2024","AQS","060371103","3","21","ug/m3 SC","19","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/29/2024","AQS","060371103","3","19","ug/m3 SC","18","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/30/2024","AQS","060371103","3","25","ug/m3 SC","23","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"07/31/2024","AQS","060371103","3","21","ug/m3 SC","19","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/01/2024","AQS","060371103","3","21","ug/m3 SC","19","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/02/2024","AQS","060371103","3","25","ug/m3 SC","23","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/03/2024","AQS","060371103","3","24","ug/m3 SC","22","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/04/2024","AQS","060371103","3","20","ug/m3 SC","19","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/05/2024","AQS","060371103","3","31","ug/m3 SC","29","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/06/2024","AQS","060371103","3","34","ug/m3 SC","31","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/07/2024","AQS","060371103","3","33","ug/m3 SC","31","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/08/2024","AQS","060371103","3","27","ug/m3 SC","25","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/09/2024","AQS","060371103","3","25","ug/m3 SC","23","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/10/2024","AQS","060371103","3","28","ug/m3 SC","26","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/11/2024","AQS","060371103","3","31","ug/m3 SC","29","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/12/2024","AQS","060371103","3","29","ug/m3 SC","27","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/13/2024","AQS","060371103","3","29","ug/m3 SC","27","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/14/2024","AQS","060371103","3","34","ug/m3 SC","31","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/15/2024","AQS","060371103","3","34","ug/m3 SC","31","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/16/2024","AQS","060371103","3","32","ug/m3 SC","30","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/17/2024","AQS","060371103","3","25","ug/m3 SC","23","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/18/2024","AQS","060371103","3","23","ug/m3 SC","21","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/19/2024","AQS","060371103","3","24","ug/m3 SC","22","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/20/2024","AQS","060371103","3","29","ug/m3 SC","27","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/21/2024","AQS","060371103","3","34","ug/m3 SC","31","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/22/2024","AQS","060371103","3","30","ug/m3 SC","28","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/23/2024","AQS","060371103","3","24","ug/m3 SC","22","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/24/2024","AQS","060371103","3","23","ug/m3 SC","21","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/25/2024","AQS","060371103","3","23","ug/m3 SC","21","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/26/2024","AQS","060371103","3","26","ug/m3 SC","24","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/27/2024","AQS","060371103","3","24","ug/m3 SC","22","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/28/2024","AQS","060371103","3","28","ug/m3 SC","26","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/29/2024","AQS","060371103","3","26","ug/m3 SC","24","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
"08/30/2024","AQS","060371103","3","22","ug/m3 SC","20","Los Angeles-North Main Street","3","300.0000","81102","PM10 Total 0-10um STP","076","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.0665900008759","-118.22688"
